,zipcode,price,accommodates,bathrooms,bedrooms,beds,bed_type,host_is_superhost,host_identity_verified,property_type,room_type,cancellation_policy,instant_bookable,calculated_host_listings_count,host_total_listings_count,number_of_reviews,minimum_nights,city,comfort,availability_30,availability_60,availability_90,availability_365
2232,20002,175.0,2,1.0,1.0,2.0,Real Bed,f,f,Apartment,Private room,flexible,f,3,3,0,1,Washington,1.0,30,60,90,365
2233,20002,75.0,2,1.0,1.0,1.0,Real Bed,f,t,House,Private room,strict,t,3,3,0,3,Washington,2.0,30,60,90,365
2234,20002,234.0,6,1.5,2.0,2.0,Real Bed,f,t,House,Entire home/apt,strict,f,22,25,7,3,Washington,3.0,9,29,59,334
2235,20002,80.0,2,1.0,1.0,1.0,Real Bed,f,t,Condominium,Private room,strict,f,1,5,2,1,Washington,2.0,0,0,25,85
2236,20002,129.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,2,2,10,1,Washington,2.0,6,26,52,321
2237,20002,194.0,10,1.5,2.0,4.0,Real Bed,f,t,House,Entire home/apt,flexible,f,2,2,70,2,Washington,2.5,5,22,50,140
2238,20002,75.0,2,1.0,1.0,1.0,Real Bed,f,f,House,Entire home/apt,flexible,f,1,1,0,1,Washington,2.0,25,55,85,360
2239,20002,80.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,8,3,Washington,2.0,6,20,50,50
2240,20002,225.0,9,2.0,3.0,3.0,Real Bed,f,t,House,Entire home/apt,strict,f,22,25,2,3,Washington,3.0,14,38,64,339
2241,20002,125.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,flexible,f,1,1,0,1,Washington,2.0,27,57,87,362
2242,20002,300.0,6,2.5,3.0,4.0,Real Bed,f,t,House,Entire home/apt,moderate,f,1,1,8,2,Washington,1.5,0,8,25,115
2243,20002,130.0,5,1.0,1.0,3.0,Real Bed,f,t,House,Entire home/apt,flexible,f,1,1,51,2,Washington,1.6666666666666667,4,16,34,306
2244,20002,56.0,1,1.5,1.0,1.0,Real Bed,f,f,House,Private room,flexible,f,1,1,1,4,Washington,1.0,0,0,0,35
2245,20002,105.0,2,1.0,1.0,1.0,Real Bed,f,t,House,Private room,flexible,f,2,2,0,1,Washington,2.0,0,0,0,0
2246,20002,245.0,6,2.5,2.0,3.0,Real Bed,f,f,House,Entire home/apt,strict,f,1,1,0,7,Washington,2.0,0,0,0,52
2247,20002,95.0,4,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,98,2,Washington,4.0,2,3,32,295
2248,20002,140.0,8,1.0,2.0,5.0,Real Bed,f,t,House,Entire home/apt,moderate,t,1,1,6,2,Washington,1.6,7,29,59,149
2249,20002,75.0,2,1.0,1.0,1.0,Real Bed,t,t,House,Private room,moderate,f,2,2,17,2,Washington,2.0,15,40,70,345
2250,20002,79.0,2,1.5,1.0,1.0,Real Bed,t,t,House,Private room,moderate,f,3,6,8,6,Washington,2.0,0,0,19,294
2251,20002,115.0,3,1.0,1.0,1.0,Real Bed,t,t,Apartment,Entire home/apt,moderate,f,1,1,15,2,Washington,3.0,0,0,0,157
2252,20002,225.0,5,1.0,2.0,2.0,Real Bed,f,t,House,Entire home/apt,strict,f,1,1,0,1,Washington,2.5,0,0,0,40
2253,20002,229.0,4,1.0,1.0,1.0,Real Bed,f,f,Apartment,Private room,strict,f,1,1,0,3,Washington,4.0,1,2,2,277
2254,20002,250.0,6,1.0,2.0,5.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,41,49,10,3,Washington,1.2,29,59,89,364
2255,20002,40.0,2,1.0,1.0,1.0,Real Bed,f,t,House,Private room,flexible,f,1,1,0,4,Washington,2.0,11,18,18,18
2256,20002,150.0,6,1.5,2.0,2.0,Real Bed,f,t,House,Entire home/apt,flexible,f,1,1,6,3,Washington,3.0,0,30,60,335
2257,20002,129.0,3,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,t,1,1,8,2,Washington,3.0,11,41,71,346
2258,20002,225.0,4,2.5,2.0,2.0,Real Bed,f,t,House,Entire home/apt,moderate,f,1,1,16,2,Washington,2.0,0,0,25,300
2259,20002,300.0,5,2.5,2.0,2.0,Real Bed,f,t,House,Entire home/apt,strict,f,4,5,0,2,Washington,2.5,25,55,85,360
2260,20002,95.0,6,1.0,1.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,1,1,Washington,3.0,0,0,21,22
2261,20002,125.0,4,1.0,1.0,2.0,Real Bed,t,t,Apartment,Entire home/apt,strict,f,1,1,23,3,Washington,2.0,8,32,62,62
2262,20002,185.0,4,1.0,2.0,2.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,f,3,3,0,3,Washington,2.0,29,29,29,29
2263,20002,90.0,2,1.0,1.0,1.0,Futon,t,t,Apartment,Shared room,flexible,f,1,1,18,2,Washington,2.0,7,13,32,32
2264,20002,198.0,4,2.0,2.0,2.0,Real Bed,f,t,House,Entire home/apt,moderate,f,2,2,1,1,Washington,2.0,8,35,64,332
2265,20002,120.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,75,2,Washington,2.0,2,22,44,289
2266,20002,150.0,2,1.5,1.0,1.0,Real Bed,f,f,House,Private room,strict,f,1,1,10,3,Washington,2.0,14,44,74,349
2267,20002,260.0,8,2.5,3.0,4.0,Real Bed,f,t,House,Entire home/apt,strict,t,1,1,38,3,Washington,2.0,1,18,38,227
2268,20009,99.0,3,1.0,1.0,1.0,Futon,t,t,Apartment,Private room,flexible,f,1,1,18,1,Washington,3.0,27,57,87,362
2269,20009,140.0,1,1.0,1.0,1.0,Real Bed,f,f,House,Private room,flexible,f,1,1,0,1,Washington,1.0,30,60,90,365
2270,20009,99.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,moderate,f,2,2,11,1,Washington,2.0,15,43,73,348
2271,20009,75.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,strict,f,1,1,2,1,Washington,2.0,17,47,77,352
2272,20009,100.0,2,1.0,0.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,t,1,1,1,2,Washington,2.0,20,40,70,345
2273,20009,150.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,moderate,f,2,2,1,1,Washington,2.0,30,60,90,365
2274,20009,89.0,1,1.5,1.0,1.0,Real Bed,f,f,Bed & Breakfast,Private room,strict,f,4,4,35,1,Washington,1.0,0,0,0,244
2275,20009,115.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,7,8,6,4,Washington,2.0,4,34,64,339
2276,20009,165.0,3,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,21,1,Washington,3.0,8,17,46,321
2277,20009,108.0,3,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,4,1,"Washington, D.C.",3.0,1,1,11,281
2278,20009,165.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,f,5,5,3,3,Washington,2.0,0,0,0,124
2279,20009,45.0,1,1.0,1.0,1.0,Couch,f,t,Apartment,Shared room,flexible,f,2,2,8,1,Washington,1.0,0,0,0,91
2280,20009,119.0,4,1.0,1.0,2.0,Real Bed,f,f,Apartment,Entire home/apt,strict,f,4,4,0,1,Washington,2.0,15,41,71,346
2281,20009,85.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,0,1,Washington,2.0,0,0,0,61
2282,20008,93.0,3,1.0,0.0,2.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,f,1,1,3,6,Washington,1.5,0,0,0,225
2283,20009,108.0,4,1.0,0.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,30,2,Washington,2.0,0,0,0,153
2284,20009,126.0,4,1.0,0.0,2.0,Real Bed,t,t,Apartment,Entire home/apt,moderate,t,3,3,26,1,Washington,2.0,5,19,49,324
2285,20010,75.0,2,1.0,1.0,1.0,Real Bed,f,t,House,Private room,flexible,f,1,1,0,1,Washington,2.0,9,39,69,344
2286,20009,100.0,2,1.0,0.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,flexible,f,1,1,9,2,Washington,2.0,0,30,60,335
2287,20009,82.0,2,1.0,0.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,flexible,f,1,1,2,1,Washington,2.0,4,22,52,56
2288,20009,100.0,2,1.0,1.0,1.0,Real Bed,f,t,House,Private room,flexible,f,1,1,5,1,Washington,2.0,10,10,13,13
2289,20009,110.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,1,3,Washington,2.0,0,12,42,317
2291,20009,149.0,5,1.0,1.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,3,1,Washington,2.5,0,0,0,0
2292,20009,125.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,Private room,flexible,f,1,1,0,1,Washington,2.0,0,0,0,0
2293,20009,105.0,3,1.0,1.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,15,1,Washington,1.5,4,26,56,331
2294,20008,91.0,4,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,3,4,0,1,Washington,4.0,13,39,69,69
2295,20009,209.0,6,2.0,2.0,4.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,6,6,1,1,Washington,1.5,12,34,64,339
2297,20009,124.0,4,1.0,2.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,3,37,2,Washington,2.0,7,17,45,310
2298,20009,99.0,2,1.5,1.0,1.0,Real Bed,f,f,Apartment,Private room,moderate,f,1,1,80,2,Washington,2.0,15,45,73,347
2299,20008,109.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,moderate,t,2,2,19,2,Washington,2.0,7,31,45,226
2300,20009,149.0,4,2.0,2.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,8,8,2,1,Washington,2.0,20,39,68,342
2301,20009,146.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,33,1,Washington,2.0,0,30,60,335
2302,20009,190.0,6,2.5,2.0,2.0,Real Bed,t,t,Apartment,Entire home/apt,moderate,f,1,1,35,2,Washington,3.0,14,32,62,147
2303,20009,145.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,6,3,Washington,2.0,15,41,71,71
2304,20009,185.0,6,2.0,2.0,3.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,8,6,Washington,2.0,0,11,23,26
2305,20009,140.0,3,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,t,1,1,10,1,Washington,3.0,0,0,24,279
2306,20009,130.0,4,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,3,3,1,2,Washington,4.0,30,30,30,204
2307,20009,149.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,17,14,Washington,2.0,0,0,0,0
2308,20009,85.0,2,1.0,1.0,1.0,Real Bed,f,f,House,Private room,strict,t,1,1,248,1,Washington,2.0,3,24,54,322
2309,20008,160.0,2,1.0,1.0,1.0,Real Bed,f,t,House,Entire home/apt,strict,f,1,1,16,2,Washington,2.0,3,13,37,312
2310,20009,99.0,4,1.0,1.0,2.0,Real Bed,f,f,House,Entire home/apt,flexible,f,1,1,3,1,Washington,2.0,2,6,6,6
2311,20009,117.0,3,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,3,1,Washington,3.0,0,18,48,323
2312,20009,100.0,3,1.0,1.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,f,5,5,1,5,Washington,3.0,7,9,39,314
2313,20009,93.0,3,1.0,0.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,7,8,0,4,Washington,1.5,6,33,63,188
2314,20009,107.0,2,1.0,1.0,1.0,Real Bed,t,t,House,Private room,flexible,f,1,1,16,1,Washington,2.0,0,0,0,259
2315,20009,150.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,22,2,Washington,2.0,23,53,83,173
2316,20009,129.0,4,1.0,1.0,2.0,Real Bed,f,f,Apartment,Entire home/apt,strict,f,4,4,0,1,Washington,2.0,13,38,68,343
2317,20008,95.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,20,2,Washington,2.0,11,41,71,318
2318,20009,140.0,3,1.0,1.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,f,5,5,4,3,Washington,3.0,0,0,16,212
2319,20009,125.0,2,1.0,1.0,1.0,Real Bed,f,t,Loft,Private room,flexible,f,1,1,1,1,Washington,2.0,27,57,87,87
2320,20009,100.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,8,1,Washington,2.0,0,0,10,10
2321,20008,130.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,flexible,f,1,1,6,1,Washington,2.0,1,22,52,327
2322,20009,60.0,2,2.0,1.0,1.0,Real Bed,f,f,Apartment,Private room,strict,f,1,1,0,1,Washington,2.0,0,0,0,134
2323,20009,140.0,2,1.0,1.0,1.0,Real Bed,t,t,Apartment,Entire home/apt,moderate,f,1,1,28,2,Washington,2.0,0,8,38,313
2324,20009,85.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,13,2,Washington,2.0,0,0,0,139
2326,20009,139.0,1,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,14,1,Washington,1.0,11,41,71,346
2327,20009,115.0,3,1.0,0.0,2.0,Real Bed,t,t,Apartment,Entire home/apt,moderate,f,1,1,20,2,Washington,1.5,3,3,3,277
2328,20009,89.0,3,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,0,1,Washington,3.0,10,39,69,344
2329,20009,189.0,6,1.0,2.0,4.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,6,6,1,1,Washington,1.5,15,41,71,346
2330,20009,90.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,5,222,3,3,Washington,2.0,0,0,0,0
2331,20009,70.0,1,1.0,1.0,1.0,Real Bed,f,f,Apartment,Private room,flexible,f,1,1,1,1,Washington,1.0,0,21,51,326
2332,20009,80.0,4,1.0,0.0,2.0,Real Bed,f,f,Apartment,Entire home/apt,strict,f,1,1,1,6,Washington,2.0,0,0,0,25
2333,20009,65.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,Private room,flexible,f,1,1,0,1,Washington,2.0,0,0,23,33
2334,20009,125.0,3,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,2,16,5,Washington,3.0,0,0,0,272
2335,20009,199.0,6,1.0,2.0,4.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,4,4,0,1,Washington,1.5,17,37,67,342
2336,20009,115.0,3,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,0,1,Washington,3.0,0,0,0,37
2337,20009,125.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,flexible,t,1,1,0,1,Washington,2.0,16,46,76,90
2338,20009,168.0,3,1.5,1.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,f,1,1,5,2,Washington,3.0,15,45,75,350
2339,20009,75.0,1,1.0,1.0,1.0,Real Bed,t,t,Apartment,Shared room,strict,f,1,2,4,2,Washington,1.0,30,60,90,365
2340,20009,150.0,2,1.5,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,2,2,Washington,2.0,0,0,0,152
2341,20009,84.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,flexible,f,1,6,17,2,Washington,2.0,21,51,81,356
2342,20009,75.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,6,2,"Washington, D.C.",2.0,19,49,79,354
2343,20009,163.0,5,2.0,2.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,2,2,Washington,2.5,0,3,3,72
2344,20009,95.0,1,1.0,1.0,1.0,Real Bed,t,f,House,Private room,strict,f,2,2,2,4,Washington,1.0,0,29,59,334
2345,20009,95.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,moderate,f,1,1,69,2,Washington,2.0,17,43,73,348
2346,20009,200.0,4,1.0,2.0,3.0,Real Bed,f,t,Condominium,Entire home/apt,moderate,t,1,1,3,1,Washington,1.3333333333333333,9,28,52,294
2347,20009,150.0,4,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,18,2,Washington,4.0,28,58,88,88
2348,20009,138.0,3,1.0,0.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,68,2,Washington,1.5,5,5,5,9
2349,20009,90.0,4,1.0,1.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,flexible,f,1,1,1,2,Washington,4.0,0,0,0,94
2350,20009,100.0,1,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,0,14,Washington,1.0,0,0,0,220
2351,20008,115.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,t,6,7,37,1,Washington,2.0,9,35,65,324
2352,20009,246.0,8,2.0,3.0,5.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,7,8,0,4,Washington,1.6,6,32,62,337
2353,20009,199.0,6,1.0,2.0,4.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,6,6,0,1,Washington,1.5,12,32,62,337
2355,20009,43.0,1,1.0,1.0,1.0,Couch,f,t,Apartment,Shared room,moderate,f,2,3,1,1,Washington,1.0,25,55,85,360
2356,20009,139.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,f,1,1,6,2,Washington,2.0,0,27,57,332
2357,20008,550.0,8,2.5,3.0,4.0,Real Bed,f,t,House,Entire home/apt,strict,f,27,30,8,3,Washington,2.0,7,22,52,320
2358,20009,79.0,1,4.0,1.0,1.0,Real Bed,f,f,House,Private room,strict,f,1,1,5,5,Washington,1.0,23,25,41,314
2359,20009,250.0,7,2.0,3.0,3.0,Real Bed,f,f,Apartment,Entire home/apt,flexible,f,2,2,1,2,Washington,2.3333333333333335,0,0,0,139
2360,20009,199.0,6,2.0,2.0,4.0,Real Bed,f,f,Apartment,Entire home/apt,strict,f,4,4,0,1,Washington,1.5,14,40,70,345
2361,20010,129.0,6,1.0,1.0,4.0,Real Bed,t,t,Apartment,Entire home/apt,strict,f,1,1,118,2,Washington,1.5,9,34,64,332
2362,20009,99.0,4,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,16,6,Washington,4.0,0,0,0,275
2363,20009,128.0,4,1.0,2.0,2.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,f,1,1,9,1,Washington,2.0,0,0,0,111
2364,20008,210.0,6,1.0,2.0,3.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,t,2,2,5,2,Washington,2.0,1,10,23,147
2365,20009,119.0,4,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,2,1,3,Washington,4.0,13,38,68,72
2366,20009,95.0,2,1.0,0.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,strict,f,1,1,2,1,Washington,2.0,0,0,0,139
2367,20009,120.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,108,2,Washington,2.0,22,44,74,349
2368,20009,90.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,18,2,Washington,2.0,0,0,0,275
2369,20009,115.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,4,2,Washington,2.0,0,0,0,275
2370,20009,160.0,2,1.0,1.0,1.0,Real Bed,f,t,Bed & Breakfast,Private room,moderate,f,1,1,12,2,Washington,2.0,12,39,55,321
2371,20009,25.0,2,1.0,1.0,1.0,Couch,f,t,Apartment,Shared room,flexible,f,1,1,1,1,Washington,2.0,0,0,0,22
2372,20009,70.0,2,1.0,1.0,1.0,Pull-out Sofa,f,f,Apartment,Shared room,strict,f,1,1,57,3,Washington,2.0,27,57,87,362
2373,20009,175.0,3,1.0,0.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,f,1,1,5,1,Washington,3.0,23,48,78,353
2374,20009,101.0,2,1.0,1.0,1.0,Airbed,f,f,Apartment,Entire home/apt,flexible,f,2,2,0,1,Washington,2.0,30,60,90,365
2375,20009,85.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,Shared room,flexible,f,3,3,0,1,Washington,2.0,30,60,90,90
2376,20009,170.0,3,1.0,1.0,1.0,Real Bed,t,t,Apartment,Entire home/apt,moderate,t,1,1,49,3,Washington,3.0,0,3,10,19
2377,20009,159.0,4,1.0,1.0,2.0,Real Bed,f,f,Apartment,Entire home/apt,strict,f,4,4,0,1,Washington,2.0,10,40,70,345
2378,20009,200.0,3,1.0,2.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,6,1,Washington,1.5,6,12,33,33
2379,20009,139.0,2,1.0,1.0,1.0,Real Bed,f,f,Condominium,Entire home/apt,flexible,t,1,1,0,2,Washington,2.0,1,31,61,151
2380,20009,275.0,3,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,11,1,Washington,3.0,21,51,81,356
2381,20009,159.0,1,1.0,1.0,1.0,Real Bed,f,f,Bed & Breakfast,Private room,strict,f,4,4,1,1,Washington,1.0,0,0,15,288
2382,20009,97.0,2,1.0,1.0,1.0,Real Bed,f,t,Loft,Entire home/apt,strict,f,1,1,2,3,Washington,2.0,0,0,0,199
2383,20009,110.0,4,1.0,1.0,2.0,Real Bed,f,f,Apartment,Entire home/apt,flexible,f,1,1,1,1,Washington,2.0,3,8,13,47
2384,20009,169.0,3,2.0,2.0,3.0,Real Bed,t,f,Apartment,Entire home/apt,strict,f,2,2,34,3,Washington,1.0,17,44,74,74
2385,20009,100.0,2,1.5,1.0,1.0,Real Bed,f,t,House,Private room,flexible,f,1,1,3,1,Washington,2.0,8,38,68,68
2386,20009,99.0,1,1.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,moderate,f,2,2,22,3,Washington,1.0,30,47,65,340
2387,20009,225.0,1,1.0,1.0,1.0,Real Bed,f,f,Apartment,Private room,flexible,f,1,1,0,1,Washington,1.0,30,60,90,365
2388,20009,80.0,1,1.0,1.0,1.0,Real Bed,f,f,Apartment,Shared room,moderate,f,1,1,68,1,Washington,1.0,29,57,87,362
2389,20009,110.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,flexible,f,2,2,10,1,Washington,2.0,25,53,83,358
2390,20009,95.0,2,1.0,1.0,1.0,Real Bed,t,t,Apartment,Private room,strict,f,1,1,11,2,Washington,2.0,14,38,68,158
2391,20009,95.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,2,2,46,2,Washington,2.0,26,56,86,361
2392,20009,159.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,f,1,1,12,3,Washington,2.0,20,50,80,80
2393,20009,150.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,3,3,Washington,2.0,30,60,90,365
2394,20009,90.0,1,1.0,1.0,1.0,Pull-out Sofa,f,f,Apartment,Shared room,flexible,f,4,4,77,1,Washington,1.0,18,43,73,73
2395,20009,101.0,2,1.0,1.0,1.0,Airbed,f,f,Apartment,Entire home/apt,strict,f,2,2,0,2,Washington,2.0,30,60,90,365
2396,20009,149.0,1,1.0,0.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,flexible,f,1,1,0,1,Washington,1.0,30,60,90,365
2397,20009,89.0,1,2.0,1.0,1.0,Real Bed,f,f,Bed & Breakfast,Private room,strict,f,4,4,13,1,Washington,1.0,0,0,0,245
2398,20009,60.0,1,1.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,flexible,f,1,1,1,1,Washington,1.0,22,44,74,349
2399,20009,99.0,3,1.0,1.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,f,1,1,1,3,Washington,3.0,0,0,0,273
2400,20009,125.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,3,3,Washington,2.0,17,33,63,338
2401,20009,120.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,7,2,Washington,2.0,0,0,0,220
2402,20009,180.0,5,1.0,2.0,5.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,4,3,Washington,1.0,6,32,62,337
2403,20009,115.0,3,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,t,1,1,0,2,Washington,3.0,0,0,24,299
2404,20009,109.0,2,1.0,1.0,1.0,Real Bed,t,t,Apartment,Private room,strict,f,1,1,22,1,Washington,2.0,25,55,85,360
2405,20009,399.0,6,2.5,2.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,2,2,1,2,Washington,3.0,30,60,90,365
2406,20009,185.0,4,2.0,1.0,2.0,Real Bed,f,f,Apartment,Entire home/apt,flexible,f,3,3,2,1,Washington,2.0,27,57,87,87
2407,20009,90.0,2,1.0,1.0,1.0,Real Bed,t,f,House,Private room,moderate,f,2,2,67,3,Washington,2.0,8,13,13,140
2408,20009,209.0,3,2.0,1.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,9,3,Washington,1.5,1,5,14,17
2409,20009,139.0,3,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,9,3,Washington,3.0,0,0,0,119
2410,20009,125.0,2,1.0,0.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,strict,f,1,1,6,1,Washington,2.0,14,44,74,349
2411,20009,165.0,3,2.0,2.0,2.0,Real Bed,f,t,House,Entire home/apt,strict,f,1,1,0,3,Washington,1.5,0,0,0,273
2412,20009,108.0,3,1.0,1.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,f,5,5,0,4,Washington,3.0,6,19,49,324
2413,20008,120.0,3,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,21,3,Washington,3.0,2,13,43,318
2414,20009,150.0,3,2.0,2.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,0,1,Washington,3.0,8,8,8,80
2415,20009,295.0,4,2.0,2.0,2.0,Real Bed,f,f,Apartment,Entire home/apt,strict,f,1,1,31,4,Washington,2.0,22,47,77,352
2416,20009,110.0,2,1.0,1.0,1.0,Real Bed,f,t,Condominium,Entire home/apt,flexible,f,1,2,8,2,Washington,2.0,0,0,26,301
2417,20009,225.0,5,2.0,2.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,1,1,Washington,2.5,2,6,6,31
2418,20009,55.0,1,1.0,1.0,1.0,Couch,f,f,Apartment,Shared room,moderate,f,1,1,7,1,Washington,1.0,14,44,74,349
2419,20009,119.0,3,1.0,1.0,1.0,Real Bed,t,t,Apartment,Entire home/apt,moderate,f,2,2,0,1,Washington,3.0,1,1,31,217
