,id,host_response_time,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,minimum_nights,maximum_nights,availability_30,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,host_since_year,host_response_rate_buckets,host_verifications_email,host_verifications_ phone,host_verifications_ reviews,host_verifications_ jumio,host_verifications_ facebook,host_verifications_ kba,host_verifications_ linkedin,host_verifications_ google,host_verifications_phone,host_verifications_ manual_offline,amenities_Air Conditioning,amenities_Heating,amenities_Wireless Internet,amenities_Kitchen,amenities_Smoke Detector,amenities_Washer,amenities_Dryer,amenities_Internet,amenities_Essentials,amenities_TV,extra_people_fee
3410,8467205,within an hour,f,1,t,f,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,99.0,1,1,5,20,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,2015,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
3411,6965929,within a day,f,1,t,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,104.0,2,1,1125,0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,2013,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3412,3604214,within a day,f,1,t,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,89.0,1,2,23,0,4,100.0,10.0,10.0,10.0,9.0,10.0,10.0,f,moderate,f,f,1,2014,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
3413,6741707,within a day,f,1,t,t,Condominium,Entire home/apt,3,1.0,1.0,1.0,Real Bed,125.0,1,1,1125,0,8,93.0,10.0,10.0,10.0,9.0,9.0,9.0,f,moderate,f,f,1,2015,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
3414,5183981,within an hour,f,3,t,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,115.0,2,3,1125,28,7,97.0,10.0,10.0,9.0,10.0,9.0,9.0,f,moderate,f,f,2,2014,2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3415,6993463,within a day,f,2,t,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,185.0,2,2,1125,8,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,2,2013,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3416,7457015,within a day,f,1,t,t,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,85.0,1,3,1125,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,2012,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3417,6850415,within a few hours,f,1,t,f,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,99.0,1,1,1125,1,16,95.0,10.0,10.0,9.0,9.0,10.0,10.0,f,flexible,f,f,1,2015,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
3418,4156199,within a day,f,1,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,125.0,1,3,1125,30,11,92.0,9.0,8.0,10.0,10.0,9.0,9.0,f,flexible,f,f,1,2014,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
3419,4108099,within an hour,f,1,t,f,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,66.0,1,1,1125,0,33,93.0,9.0,10.0,9.0,9.0,10.0,9.0,f,strict,f,f,1,2011,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
3420,6505871,within a day,f,1,t,t,Apartment,Entire home/apt,3,2.0,2.0,2.0,Real Bed,150.0,1,3,1125,0,4,95.0,9.0,9.0,8.0,10.0,10.0,9.0,f,flexible,f,f,1,2015,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3421,8402121,within a few hours,f,1,t,t,Apartment,Private room,5,1.0,1.0,1.0,Pull-out Sofa,69.0,1,1,1125,29,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,moderate,f,f,1,2014,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3422,2553179,within a day,f,2,t,t,House,Entire home/apt,5,1.0,2.0,3.0,Real Bed,250.0,1,1,1125,17,15,91.0,9.0,9.0,10.0,10.0,9.0,9.0,f,flexible,f,f,2,2013,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3423,1573965,within a day,f,30,t,t,House,Entire home/apt,6,2.5,2.0,3.0,Real Bed,350.0,4,3,999,13,14,83.0,9.0,9.0,8.0,8.0,9.0,9.0,f,strict,f,f,27,2013,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3424,1550414,within an hour,f,7,t,t,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,440.0,4,2,60,28,20,97.0,10.0,9.0,10.0,10.0,10.0,9.0,f,moderate,f,t,2,2013,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3425,7273523,within a day,f,1,t,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100.0,1,3,1125,4,2,90.0,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,2015,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3426,6569449,within a few hours,f,32,t,t,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,169.0,3,4,40,4,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,t,29,2009,2,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
3427,8505959,within an hour,f,2,t,t,House,Private room,2,1.0,1.0,1.0,Real Bed,120.0,1,1,1125,0,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,flexible,f,f,2,2014,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
3428,5393414,within a few hours,f,1,t,f,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,190.0,2,2,1125,13,31,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,f,f,1,2015,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3429,2690487,within an hour,f,1,t,f,Apartment,Private room,4,1.0,1.0,1.0,Real Bed,120.0,2,1,1125,10,88,93.0,9.0,10.0,10.0,10.0,10.0,9.0,f,moderate,f,f,1,2013,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
3430,4484805,within a day,t,3,t,t,House,Private room,1,1.0,1.0,1.0,Real Bed,85.0,1,1,1125,0,17,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,3,2014,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
3431,6131772,within a few hours,f,49,t,t,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,170.0,1,2,14,29,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,strict,f,f,41,2013,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3432,7516582,within an hour,f,5,t,t,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,250.0,1,2,1125,7,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,strict,f,f,5,2013,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3433,3877036,within a day,f,5,t,t,House,Private room,2,2.0,1.0,1.0,Real Bed,129.0,1,1,326,0,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,strict,t,t,5,2012,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
3434,6001758,within an hour,f,1,t,t,House,Entire home/apt,10,1.0,3.0,5.0,Real Bed,289.0,4,2,1125,17,17,91.0,9.0,9.0,10.0,10.0,9.0,9.0,t,strict,f,f,1,2015,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
3435,1880860,within an hour,f,1,t,f,House,Private room,2,1.0,1.0,1.0,Real Bed,75.0,2,1,90,16,95,86.0,9.0,8.0,9.0,9.0,9.0,9.0,t,strict,f,f,1,2013,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3436,7952028,within a few hours,f,2,t,t,House,Entire home/apt,8,1.5,3.0,4.0,Real Bed,250.0,6,2,1125,15,1,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,strict,f,f,2,2014,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
3438,1203797,within an hour,f,1,t,t,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,165.0,1,2,30,7,14,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,2013,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3440,8347485,within an hour,f,2,t,f,House,Private room,1,1.5,1.0,1.0,Real Bed,65.0,1,1,1125,7,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,2015,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
3441,597862,within a day,f,2,t,t,House,Private room,1,0.0,1.0,1.0,Real Bed,58.0,1,3,180,0,7,94.0,9.0,9.0,10.0,9.0,9.0,9.0,f,moderate,t,t,2,2012,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3442,1582862,within an hour,f,1,t,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,150.0,2,3,10,0,44,95.0,10.0,10.0,10.0,10.0,9.0,9.0,f,strict,t,t,1,2013,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3443,3016490,within a day,f,2,t,t,House,Private room,2,1.0,1.0,1.0,Real Bed,100.0,1,1,1125,10,17,99.0,10.0,9.0,10.0,10.0,9.0,9.0,f,flexible,f,f,2,2013,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3444,542144,within an hour,f,1,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,140.0,2,3,730,0,5,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,1,2012,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
3445,8144338,within an hour,f,1,t,f,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,60.0,2,1,1125,2,4,95.0,8.0,9.0,9.0,9.0,10.0,10.0,t,moderate,f,f,1,2014,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
3446,8500817,within a day,f,2,t,t,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,1,1,1125,22,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,f,flexible,f,f,1,2012,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3447,7177757,within an hour,f,1,t,f,Townhouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,109.0,2,1,5,20,7,89.0,10.0,10.0,9.0,9.0,9.0,9.0,t,moderate,f,f,1,2015,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
3448,1336920,within an hour,t,1,t,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Futon,130.0,1,4,30,16,44,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,2011,2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
3449,2745958,within a day,t,1,t,f,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,109.0,1,2,1125,18,44,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,2013,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
3450,4523651,within a few hours,t,2,t,t,House,Entire home/apt,10,3.5,4.0,6.0,Real Bed,499.0,10,3,89,4,19,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,2,2014,2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3451,3876473,within a few hours,f,1,t,t,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,85.0,1,1,28,1,56,95.0,10.0,10.0,10.0,10.0,9.0,9.0,f,moderate,f,f,1,2010,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3452,2197591,within an hour,t,1,t,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,125.0,2,3,125,8,36,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,flexible,f,f,1,2014,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
3453,4627958,within an hour,f,1,t,t,Apartment,Entire home/apt,1,1.0,0.0,1.0,Real Bed,90.0,1,3,1125,0,4,95.0,10.0,10.0,10.0,9.0,9.0,10.0,f,flexible,f,f,1,2014,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3454,4351658,within a few hours,f,1,t,t,Apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,160.0,4,2,29,11,33,92.0,9.0,9.0,9.0,10.0,10.0,9.0,f,moderate,f,f,1,2013,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
3455,6186712,within an hour,t,1,t,t,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,150.0,1,1,1125,9,28,96.0,10.0,10.0,10.0,10.0,10.0,10.0,t,strict,f,f,1,2013,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3456,5801793,within an hour,f,2,t,t,House,Entire home/apt,6,1.0,2.0,3.0,Pull-out Sofa,175.0,4,3,1125,9,5,96.0,10.0,10.0,10.0,10.0,10.0,9.0,t,strict,f,f,2,2015,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
3457,2791050,within a few hours,f,5,t,f,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,2,2,1125,3,122,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,5,2014,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
3458,4106108,within an hour,t,2,t,t,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,239.0,1,4,1125,13,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,strict,f,f,2,2011,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3459,5654438,within a day,f,30,t,t,House,Entire home/apt,9,1.5,3.0,6.0,Real Bed,375.0,6,3,1125,15,21,91.0,9.0,9.0,9.0,9.0,10.0,9.0,f,strict,f,f,27,2013,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3460,7678383,within a day,f,1,t,t,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,500.0,1,1,1125,30,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,flexible,f,f,1,2015,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3461,1272280,within a day,f,2,t,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,90.0,1,15,1000,0,15,95.0,10.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,2,2013,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
3462,2277705,within an hour,t,1,t,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,115.0,0,3,60,12,63,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,2014,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3463,1628033,within an hour,f,1,t,t,House,Entire home/apt,6,2.5,2.0,3.0,Real Bed,285.0,4,2,1125,9,22,100.0,10.0,10.0,10.0,10.0,9.0,10.0,t,moderate,f,f,1,2013,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3464,7366633,within an hour,t,3,t,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,140.0,4,4,1125,0,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,flexible,f,f,3,2014,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3466,6865295,within a day,f,30,t,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,140.0,2,3,1125,9,5,92.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,27,2013,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3467,1804790,within a few hours,f,1,t,f,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,125.0,1,1,1125,2,28,88.0,9.0,9.0,9.0,9.0,10.0,9.0,f,flexible,f,t,1,2013,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3468,4920183,within a day,f,30,t,t,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,295.0,4,3,1125,6,16,92.0,10.0,10.0,9.0,8.0,10.0,9.0,f,strict,f,f,27,2013,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3469,6042975,within a few hours,f,1,t,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,90.0,1,1,1125,0,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,2011,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3470,6116718,within a few hours,f,49,t,t,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,175.0,1,2,14,29,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,strict,f,f,41,2013,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3473,1570233,within a day,f,30,t,t,House,Entire home/apt,8,1.5,3.0,5.0,Real Bed,299.0,1,3,999,0,9,95.0,9.0,9.0,10.0,10.0,10.0,10.0,f,strict,f,f,27,2013,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3475,851813,within a few hours,f,1,t,f,Apartment,Entire home/apt,4,1.5,1.0,1.0,Real Bed,130.0,2,5,31,0,29,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,1,2012,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
3477,4516496,within a day,f,1,t,f,House,Entire home/apt,2,2.0,1.0,1.0,Real Bed,121.0,0,1,1125,5,22,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,2014,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
3478,4688522,within a few hours,f,1,t,t,House,Private room,3,1.0,1.0,1.0,Real Bed,94.0,1,1,12,1,50,95.0,10.0,9.0,10.0,10.0,9.0,9.0,f,flexible,f,f,1,2013,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
3479,7899801,within a few hours,f,1,t,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,85.0,1,1,60,3,8,95.0,10.0,9.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,2015,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
3480,867443,within an hour,t,1,t,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,114.0,2,2,65,26,12,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,f,f,1,2011,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3481,7965382,within an hour,f,1,t,f,House,Entire home/apt,6,1.5,2.0,2.0,Real Bed,205.0,4,2,30,7,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,2015,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
3482,5910300,within a day,f,1,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,200.0,1,1,1125,30,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,flexible,f,f,1,2015,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
3483,6212460,within a few hours,f,49,t,t,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,185.0,1,2,14,29,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,41,2013,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3484,2247557,within a few hours,f,49,t,t,Bed & Breakfast,Private room,2,1.5,1.0,1.0,Real Bed,185.0,1,2,14,29,6,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,41,2013,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
